1	241
1	242
1	244
1	245
1	246
1	247
1	248
1	249
1	250
1	251
1	253
1	254
1	255
1	258
1	260
1	261
1	263
1	264
1	265
1	266
1	267
1	268
1	270
1	271
1	272
1	273
1	274
1	275
1	276
1	277
1	279
1	280
1	281
1	285
1	286
1	288
1	289
1	290
1	291
1	292
1	293
1	294
1	295
1	296
1	297
1	298
1	300
1	301
1	302
1	303
1	305
1	306
1	307
1	308
1	309
1	310
1	311
1	312
1	313
1	314
1	315
1	316
1	319
1	320
1	321
1	322
1	323
1	324
1	325
1	326
1	327
1	328
1	331
1	332
1	333
1	334
1	335
1	336
1	337
1	338
1	341
1	342
1	344
1	345
1	346
1	347
1	350
1	351
1	354
1	355
1	357
1	358
1	361
1	362
1	363
1	364
1	365
1	366
1	367
1	368
1	369
1	371
1	372
1	374
1	375
1	376
1	377
1	378
1	381
1	384
1	389
1	391
1	392
1	394
1	395
1	397
1	398
1	399
1	400
1	401
1	402
1	406
1	407
1	408
1	409
1	410
1	411
1	413
1	414
1	415
1	416
1	417
1	419
1	422
1	423
1	424
1	425
1	426
1	427
1	429
1	432
1	433
1	434
1	435
1	436
1	437
1	438
1	439
1	440
1	442
1	443
1	444
1	445
1	447
1	449
1	451
1	453
1	456
1	457
1	458
1	459
1	460
1	463
1	464
1	465
1	467
1	468
1	469
1	470
1	471
1	472
1	473
1	474
1	475
1	476
1	477
1	478
1	479
1	480
1	481
1	484
1	485
1	486
1	488
1	489
1	490
2	1
2	2
2	3
2	5
2	7
2	8
2	9
2	10
2	11
2	12
2	13
2	14
2	15
2	19
2	21
2	23
2	24
2	25
2	26
2	27
2	28
2	29
2	30
2	31
2	32
2	33
2	34
2	36
2	38
2	39
2	42
2	43
2	46
2	48
2	49
2	51
2	54
2	55
2	56
2	58
2	59
2	60
2	61
2	62
2	63
2	64
2	65
2	66
2	67
2	69
2	70
2	71
2	74
2	78
2	79
2	80
2	82
2	88
2	89
2	90
2	91
2	92
2	95
2	97
2	99
2	100
2	101
2	102
2	103
2	104
2	105
2	108
2	109
2	110
2	112
2	113
2	114
2	116
2	117
2	118
2	119
2	120
2	122
2	124
2	125
2	126
2	128
2	129
2	130
2	131
2	132
2	134
2	135
2	136
2	139
2	142
2	143
2	147
2	149
2	150
2	153
2	154
2	155
2	156
2	157
2	158
2	159
2	160
2	161
2	162
2	163
2	164
2	165
2	166
2	167
2	168
2	169
2	170
2	171
2	172
2	173
2	174
2	175
2	176
2	179
2	180
2	181
2	182
2	184
2	185
2	186
2	189
2	190
2	191
2	192
2	193
2	195
2	196
2	198
2	199
2	200
2	202
2	203
2	204
2	206
2	208
2	209
2	210
2	212
2	213
2	214
2	215
2	217
2	218
2	219
2	220
2	221
2	222
2	223
2	225
2	227
2	228
2	230
2	231
2	232
2	233
2	234
2	235
2	236
2	237
2	238
2	239
2	241
2	243
2	244
2	245
2	246
2	247
2	248
2	249
2	250
2	251
2	252
2	253
2	254
2	255
2	258
2	259
2	260
2	261
2	262
2	263
2	264
2	265
2	266
2	267
2	269
2	270
2	279
2	280
2	281
2	285
2	286
2	288
2	289
2	290
2	291
2	292
2	294
2	295
2	296
2	297
2	298
2	300
2	301
2	302
2	303
2	305
2	307
2	308
2	312
2	314
2	315
2	316
2	319
2	320
2	323
2	325
2	326
2	327
2	328
2	331
2	332
2	333
2	334
2	336
2	337
2	338
2	340
2	341
2	342
2	344
2	345
2	347
2	350
2	354
2	357
2	358
2	361
2	362
2	364
2	365
2	366
2	368
2	369
2	370
2	371
2	372
2	375
2	376
2	377
2	378
2	381
2	382
2	384
2	385
2	389
2	391
2	392
2	394
2	395
2	397
2	399
2	401
2	402
2	404
2	405
2	406
2	407
2	408
2	409
2	411
2	413
2	414
2	415
2	416
2	417
2	418
2	419
2	423
2	424
2	425
2	426
2	427
2	428
2	432
2	433
2	434
2	439
2	440
2	443
2	444
2	445
2	447
2	450
2	453
2	456
2	457
2	458
2	459
2	460
2	461
2	463
2	464
2	465
2	467
2	469
2	470
2	471
2	472
2	473
2	474
2	477
2	478
2	480
2	481
2	482
2	484
2	485
2	487
2	488
2	489
2	490
3	2
3	3
3	4
3	5
3	6
3	7
3	8
3	9
3	10
3	11
3	12
3	13
3	14
3	15
3	16
3	17
3	18
3	19
3	21
3	23
3	24
3	25
3	26
3	27
3	28
3	29
3	30
3	31
3	32
3	33
3	34
3	36
3	38
3	39
3	41
3	42
3	43
3	46
3	47
3	48
3	49
3	52
3	54
3	55
3	56
3	57
3	58
3	59
3	60
3	61
3	62
3	63
3	64
3	65
3	66
3	67
3	69
3	70
3	71
3	74
3	78
3	79
3	80
3	81
3	82
3	85
3	88
3	89
3	90
3	91
3	94
3	95
3	97
3	99
3	100
3	101
3	102
3	103
3	104
3	105
3	106
3	107
3	108
3	109
3	110
3	112
3	113
3	114
3	116
3	118
3	119
3	120
3	122
3	124
3	125
3	128
3	129
3	130
3	131
3	132
3	133
3	134
3	135
3	136
3	139
3	141
3	142
3	143
3	144
3	147
3	148
3	153
3	154
3	155
3	156
3	157
3	158
3	159
3	161
3	162
3	163
3	164
3	165
3	166
3	167
3	168
3	169
3	170
3	171
3	173
3	174
3	175
3	176
3	177
3	178
3	179
3	180
3	181
3	182
3	184
3	185
3	186
3	189
3	190
3	191
3	192
3	193
3	195
3	196
3	198
3	199
3	200
3	202
3	203
3	204
3	206
3	208
3	209
3	210
3	212
3	213
3	214
3	215
3	217
3	218
3	219
3	220
3	221
3	222
3	223
3	225
3	227
3	228
3	230
3	231
3	232
3	233
3	234
3	235
3	236
3	237
3	238
3	239
3	241
3	242
3	243
3	244
3	245
3	246
3	247
3	248
3	249
3	250
3	251
3	252
3	253
3	254
3	255
3	258
3	259
3	260
3	261
3	262
3	263
3	264
3	265
3	266
3	267
3	268
3	269
3	270
3	271
3	272
3	273
3	274
3	275
3	276
3	277
3	279
3	280
3	281
3	285
3	286
3	288
3	289
3	290
3	291
3	292
3	293
3	294
3	295
3	296
3	297
3	298
3	300
3	301
3	302
3	303
3	304
3	305
3	306
3	307
3	308
3	309
3	310
3	311
3	312
3	314
3	315
3	316
3	319
3	320
3	322
3	323
3	324
3	325
3	326
3	327
3	328
3	330
3	331
3	332
3	333
3	334
3	335
3	337
3	338
3	341
3	342
3	344
3	345
3	347
3	350
3	354
3	357
3	358
3	361
3	362
3	364
3	365
3	366
3	367
3	368
3	369
3	370
3	371
3	372
3	375
3	376
3	377
3	378
3	381
3	382
3	384
3	385
3	388
3	389
3	391
3	392
3	394
3	395
3	397
3	398
3	399
3	401
3	402
3	405
3	406
3	407
3	408
3	409
3	411
3	412
3	413
3	414
3	415
3	416
3	417
3	418
3	419
3	423
3	424
3	425
3	426
3	427
3	428
3	432
3	439
3	440
3	443
3	444
3	445
3	447
3	449
3	450
3	453
3	456
3	457
3	458
3	459
3	460
3	461
3	463
3	464
3	465
3	467
3	469
3	470
3	471
3	472
3	473
3	474
3	476
3	477
3	478
3	480
3	481
3	484
3	485
3	486
3	487
3	488
3	489
3	490
4	1
4	2
4	3
4	4
4	5
4	7
4	8
4	9
4	10
4	11
4	12
4	13
4	14
4	15
4	16
4	17
4	18
4	19
4	21
4	22
4	23
4	24
4	25
4	26
4	27
4	28
4	29
4	30
4	31
4	32
4	33
4	34
4	35
4	36
4	37
4	38
4	39
4	40
4	42
4	43
4	47
4	48
4	49
4	50
4	51
4	52
4	54
4	55
4	56
4	57
4	58
4	59
4	60
4	61
4	62
4	63
4	64
4	65
4	66
4	67
4	70
4	71
4	74
4	75
4	76
4	77
4	78
4	79
4	81
4	82
4	85
4	88
4	89
4	90
4	91
4	93
4	95
4	99
4	100
4	101
4	102
4	103
4	104
4	105
4	108
4	109
4	110
4	111
4	113
4	114
4	115
4	116
4	117
4	118
4	119
4	120
4	122
4	124
4	125
4	126
4	127
4	129
4	130
4	131
4	132
4	133
4	134
4	135
4	136
4	138
4	139
4	140
4	142
4	143
4	144
4	145
4	146
4	148
4	151
4	152
4	153
4	154
4	155
4	156
4	157
4	158
4	159
4	160
4	161
4	162
4	163
4	166
4	167
4	168
4	169
4	170
4	171
4	172
4	173
4	174
4	175
4	176
4	177
4	178
4	179
4	180
4	181
4	182
4	184
4	185
4	186
4	189
4	190
4	191
4	192
4	193
4	195
4	196
4	198
4	199
4	200
4	202
4	203
4	204
4	206
4	208
4	209
4	210
4	211
4	212
4	213
4	214
4	215
4	217
4	218
4	219
4	220
4	221
4	222
4	223
4	225
4	227
4	228
4	230
4	231
4	233
4	234
4	235
4	236
4	237
4	238
4	239
4	241
4	242
4	243
4	244
4	245
4	246
4	247
4	248
4	249
4	250
4	251
4	254
4	255
4	258
4	260
4	261
4	263
4	264
4	265
4	266
4	267
4	268
4	269
4	270
4	271
4	272
4	273
4	274
4	275
4	276
4	277
4	279
4	280
4	281
4	285
4	286
4	288
4	289
4	290
4	291
4	292
4	293
4	294
4	295
4	297
4	298
4	300
4	301
4	302
4	303
4	305
4	307
4	308
4	309
4	310
4	311
4	312
4	313
4	314
4	315
4	316
4	319
4	320
4	323
4	324
4	327
4	328
4	331
4	332
4	333
4	334
4	337
4	338
4	341
4	342
4	344
4	345
4	347
4	350
4	354
4	355
4	356
4	357
4	358
4	361
4	362
4	364
4	365
4	367
4	368
4	369
4	370
4	372
4	375
4	376
4	377
4	381
4	391
4	392
4	394
4	395
4	397
4	398
4	399
4	401
4	402
4	405
4	406
4	407
4	408
4	409
4	410
4	411
4	412
4	414
4	415
4	416
4	417
4	419
4	422
4	423
4	424
4	425
4	426
4	427
4	428
4	432
4	433
4	434
4	435
4	436
4	437
4	438
4	439
4	440
4	443
4	444
4	445
4	447
4	449
4	453
4	456
4	457
4	458
4	459
4	460
4	461
4	463
4	464
4	465
4	467
4	468
4	469
4	470
4	471
4	472
4	473
4	474
4	475
4	477
4	480
4	481
4	482
4	484
4	485
4	486
4	487
4	488
4	489
4	490
5	0
5	4
5	5
5	7
5	8
5	9
5	11
5	12
5	13
5	14
5	15
5	16
5	17
5	18
5	19
5	21
5	23
5	24
5	25
5	26
5	27
5	28
5	29
5	30
5	31
5	32
5	33
5	34
5	35
5	36
5	38
5	39
5	42
5	43
5	48
5	49
5	51
5	54
5	55
5	56
5	58
5	59
5	60
5	61
5	62
5	63
5	64
5	65
5	66
5	67
5	69
5	70
5	71
5	74
5	77
5	78
5	79
5	80
5	82
5	85
5	88
5	89
5	90
5	91
5	94
5	99
5	100
5	101
5	102
5	103
5	104
5	105
5	106
5	108
5	109
5	110
5	111
5	113
5	114
5	116
5	117
5	118
5	119
5	120
5	122
5	124
5	125
5	128
5	129
5	130
5	131
5	132
5	133
5	134
5	135
5	136
5	139
5	142
5	143
5	144
5	147
5	148
5	149
5	150
5	152
5	153
5	154
5	155
5	156
5	157
5	158
5	159
5	160
5	161
5	162
5	163
5	164
5	165
5	166
5	167
5	168
5	169
5	170
5	171
5	172
5	173
5	174
5	175
5	176
5	177
5	179
5	180
5	181
5	182
5	184
5	185
5	186
5	189
5	190
5	191
5	192
5	193
5	195
5	196
5	198
5	199
5	200
5	202
5	204
5	206
5	208
5	209
5	210
5	212
5	213
5	214
5	215
5	216
5	217
5	218
5	219
5	220
5	221
5	222
5	223
5	227
5	228
5	229
5	230
5	231
5	232
5	233
5	234
5	235
5	236
5	237
5	238
5	239
5	241
5	242
5	243
5	244
5	245
5	246
5	247
5	248
5	249
5	250
5	251
5	252
5	253
5	254
5	255
5	258
5	259
5	260
5	261
5	262
5	263
5	264
5	265
5	266
5	267
5	269
5	270
5	286
5	288
5	289
5	290
5	291
5	292
5	294
5	295
5	296
5	297
5	298
5	300
5	301
5	303
5	304
5	305
5	308
5	312
5	313
5	314
5	315
5	316
5	319
5	320
5	321
5	322
5	323
5	324
5	325
5	326
5	327
5	328
5	331
5	332
5	333
5	334
5	336
5	337
5	340
5	341
5	342
5	344
5	345
5	347
5	350
5	354
5	357
5	361
5	362
5	364
5	365
5	367
5	368
5	369
5	370
5	371
5	372
5	375
5	376
5	377
5	378
5	381
5	382
5	384
5	385
5	388
5	389
5	391
5	392
5	394
5	395
5	397
5	398
5	399
5	400
5	401
5	402
5	405
5	406
5	407
5	408
5	409
5	411
5	412
5	413
5	414
5	415
5	416
5	417
5	419
5	423
5	424
5	425
5	426
5	428
5	430
5	432
5	433
5	434
5	436
5	439
5	440
5	443
5	444
5	445
5	447
5	449
5	453
5	456
5	457
5	458
5	459
5	460
5	461
5	463
5	464
5	465
5	467
5	470
5	471
5	472
5	473
5	474
5	477
5	478
5	480
5	481
5	482
5	484
5	486
6	1
6	4
6	5
6	7
6	8
6	9
6	10
6	11
6	12
6	13
6	14
6	15
6	16
6	17
6	18
6	19
6	21
6	22
6	23
6	24
6	25
6	26
6	27
6	28
6	29
6	30
6	31
6	32
6	33
6	34
6	36
6	38
6	39
6	40
6	42
6	43
6	48
6	49
6	51
6	52
6	54
6	55
6	56
6	57
6	58
6	59
6	60
6	61
6	62
6	63
6	64
6	65
6	66
6	67
6	69
6	70
6	71
6	74
6	78
6	79
6	80
6	82
6	85
6	88
6	89
6	90
6	91
6	94
6	110
6	111
6	113
6	114
6	116
6	117
6	119
6	120
6	122
6	124
6	125
6	129
6	130
6	131
6	132
6	133
6	134
6	135
6	136
6	139
6	141
6	142
6	143
6	144
6	145
6	146
6	147
6	149
6	152
6	153
6	154
6	155
6	156
6	157
6	158
6	159
6	161
6	162
6	163
6	164
6	165
6	166
6	167
6	168
6	169
6	170
6	171
6	172
6	173
6	174
6	175
6	176
6	177
6	178
6	179
6	180
6	181
6	182
6	184
6	185
6	186
6	189
6	190
6	191
6	192
6	193
6	195
6	196
6	198
6	199
6	200
6	202
6	203
6	204
6	206
6	208
6	209
6	210
6	212
6	213
6	214
6	215
6	217
6	218
6	219
6	220
6	221
6	222
6	223
6	225
6	227
6	228
6	230
6	231
6	233
6	234
6	235
6	236
6	237
6	238
6	239
6	240
6	241
6	242
6	244
6	246
6	247
6	248
6	249
6	250
6	251
6	252
6	253
6	254
6	255
6	258
6	259
6	260
6	261
6	262
6	263
6	264
6	265
6	266
6	267
6	269
6	270
6	274
6	275
6	276
6	277
6	279
6	280
6	281
6	285
6	286
6	288
6	289
6	290
6	291
6	292
6	294
6	295
6	296
6	297
6	298
6	300
6	301
6	302
6	303
6	304
6	305
6	308
6	309
6	310
6	311
6	312
6	313
6	314
6	315
6	316
6	318
6	319
6	321
6	323
6	324
6	325
6	326
6	327
6	328
6	331
6	332
6	333
6	334
6	337
6	338
6	340
6	341
6	342
6	343
6	344
6	345
6	347
6	350
6	354
6	355
6	356
6	357
6	361
6	362
6	364
6	365
6	366
6	367
6	368
6	369
6	370
6	372
6	375
6	376
6	377
6	378
6	381
6	385
6	388
6	389
6	391
6	392
6	394
6	395
6	396
6	397
6	398
6	399
6	401
6	402
6	406
6	407
6	408
6	410
6	411
6	412
6	414
6	415
6	416
6	417
6	419
6	422
6	423
6	424
6	425
6	426
6	427
6	428
6	430
6	432
6	433
6	434
6	458
6	459
6	460
6	461
6	463
6	464
6	465
6	467
6	468
6	469
6	470
6	471
6	472
6	473
6	474
6	475
6	477
6	480
6	486
6	487
7	1
7	2
7	3
7	6
7	16
7	18
7	19
7	21
7	22
7	24
7	25
7	26
7	28
7	30
7	32
7	33
7	34
7	35
7	36
7	37
7	38
7	39
7	40
7	42
7	43
7	46
7	48
7	51
7	52
7	54
7	55
7	56
7	57
7	58
7	59
7	60
7	61
7	62
7	63
7	64
7	66
7	67
7	69
7	70
7	71
7	74
7	76
7	77
7	78
7	79
7	80
7	82
7	85
7	88
7	89
7	90
7	91
7	95
7	97
7	99
7	100
7	101
7	102
7	103
7	104
7	105
7	108
7	109
7	110
7	111
7	113
7	114
7	116
7	117
7	119
7	120
7	122
7	124
7	125
7	129
7	130
7	131
7	132
7	133
7	134
7	135
7	136
7	139
7	142
7	143
7	147
7	148
7	149
7	150
7	152
7	153
7	154
7	155
7	156
7	157
7	158
7	159
7	160
7	161
7	162
7	163
7	164
7	165
7	166
7	167
7	168
7	169
7	170
7	171
7	172
7	173
7	174
7	175
7	176
7	177
7	178
7	179
7	181
7	182
7	184
7	185
7	186
7	189
7	190
7	191
7	192
7	193
7	195
7	196
7	198
7	199
7	200
7	202
7	203
7	204
7	206
7	208
7	209
7	210
7	212
7	213
7	214
7	215
7	217
7	218
7	219
7	220
7	221
7	222
7	223
7	227
7	228
7	230
7	231
7	232
7	233
7	234
7	235
7	236
7	237
7	238
7	239
7	241
7	243
7	244
7	245
7	247
7	248
7	249
7	250
7	251
7	252
7	253
7	254
7	255
7	258
7	260
7	261
7	263
7	264
7	265
7	266
7	267
7	285
7	286
7	288
7	289
7	290
7	291
7	292
7	294
7	295
7	296
7	300
7	301
7	303
7	305
7	306
7	307
7	308
7	309
7	310
7	311
7	312
7	313
7	314
7	315
7	316
7	318
7	319
7	320
7	323
7	324
7	327
7	328
7	331
7	332
7	337
7	340
7	341
7	342
7	344
7	345
7	347
7	350
7	354
7	355
7	357
7	358
7	361
7	362
7	364
7	365
7	366
7	367
7	370
7	371
7	372
7	375
7	376
7	377
7	378
7	381
7	382
7	384
7	385
7	388
7	389
7	391
7	392
7	394
7	395
7	397
7	398
7	399
7	401
7	402
7	405
7	406
7	408
7	409
7	411
7	412
7	414
7	415
7	416
7	417
7	419
7	422
7	423
7	424
7	425
7	426
7	427
7	428
7	432
7	433
7	434
7	439
7	440
7	442
7	443
7	444
7	445
7	447
7	449
7	453
7	456
7	457
7	458
7	459
7	460
7	461
7	463
7	464
7	465
7	467
7	469
7	470
7	471
7	472
7	473
7	474
7	476
7	477
7	478
7	486
8	0
8	3
8	4
8	5
8	6
8	18
8	19
8	21
8	22
8	25
8	28
8	30
8	32
8	33
8	36
8	37
8	38
8	39
8	41
8	42
8	43
8	46
8	48
8	49
8	51
8	52
8	54
8	55
8	56
8	58
8	59
8	60
8	61
8	62
8	63
8	64
8	65
8	66
8	67
8	70
8	71
8	74
8	76
8	77
8	78
8	79
8	82
8	85
8	88
8	89
8	90
8	93
8	94
8	95
8	99
8	100
8	101
8	102
8	103
8	104
8	105
8	106
8	107
8	108
8	109
8	110
8	111
8	114
8	116
8	117
8	120
8	122
8	124
8	125
8	128
8	129
8	130
8	131
8	132
8	133
8	134
8	135
8	136
8	139
8	141
8	142
8	143
8	147
8	148
8	149
8	150
8	152
8	153
8	154
8	156
8	157
8	158
8	159
8	161
8	162
8	163
8	164
8	165
8	167
8	168
8	169
8	170
8	171
8	172
8	173
8	174
8	176
8	177
8	178
8	179
8	180
8	181
8	182
8	184
8	185
8	189
8	190
8	191
8	192
8	195
8	196
8	198
8	200
8	202
8	203
8	204
8	206
8	208
8	209
8	210
8	212
8	213
8	214
8	215
8	217
8	218
8	219
8	220
8	221
8	222
8	223
8	227
8	228
8	230
8	231
8	232
8	233
8	234
8	235
8	237
8	238
8	239
8	241
8	242
8	243
8	244
8	245
8	246
8	247
8	248
8	249
8	250
8	251
8	253
8	254
8	255
8	256
8	258
8	260
8	261
8	263
8	264
8	265
8	266
8	267
8	268
8	270
8	271
8	272
8	273
8	274
8	275
8	276
8	277
8	279
8	280
8	281
8	285
8	286
8	288
8	289
8	290
8	291
8	292
8	293
8	294
8	295
8	296
8	297
8	298
8	300
8	301
8	303
8	304
8	305
8	306
8	307
8	308
8	309
8	310
8	311
8	312
8	313
8	314
8	315
8	316
8	318
8	319
8	320
8	323
8	324
8	325
8	326
8	327
8	328
8	330
8	331
8	332
8	333
8	334
8	337
8	338
8	340
8	341
8	342
8	343
8	347
8	350
8	354
8	355
8	357
8	358
8	361
8	362
8	363
8	364
8	365
8	366
8	367
8	368
8	369
8	371
8	372
8	375
8	376
8	377
8	378
8	381
8	384
8	385
8	387
8	388
8	389
8	391
8	392
8	394
8	395
8	397
8	398
8	399
8	401
8	402
8	405
8	406
8	408
8	409
8	411
8	412
8	414
8	415
8	416
8	420
8	421
8	422
8	423
8	424
8	425
8	426
8	427
8	428
8	432
8	433
8	434
8	435
8	436
8	437
8	438
8	439
8	440
8	443
8	444
8	445
8	447
8	449
8	450
8	453
8	456
8	457
8	458
8	459
8	460
8	461
8	463
8	464
8	465
8	467
8	469
8	470
8	471
8	472
8	473
8	474
8	475
8	477
8	478
8	480
8	486
8	487
8	488
8	489
8	490
9	1
9	2
9	3
9	5
9	6
9	7
9	8
9	9
9	10
9	11
9	12
9	14
9	15
9	16
9	17
9	18
9	19
9	21
9	22
9	23
9	24
9	25
9	27
9	29
9	30
9	31
9	32
9	33
9	34
9	35
9	36
9	37
9	38
9	39
9	40
9	42
9	43
9	48
9	49
9	51
9	52
9	54
9	56
9	57
9	58
9	59
9	60
9	61
9	62
9	63
9	64
9	65
9	66
9	67
9	70
9	71
9	72
9	74
9	76
9	77
9	78
9	79
9	80
9	82
9	85
9	88
9	89
9	90
9	91
9	94
9	97
9	99
9	100
9	101
9	102
9	103
9	105
9	107
9	109
9	110
9	112
9	114
9	116
9	117
9	120
9	122
9	124
9	125
9	129
9	130
9	131
9	132
9	133
9	134
9	135
9	136
9	137
9	138
9	139
9	141
9	142
9	143
9	146
9	147
9	148
9	149
9	150
9	151
9	152
9	153
9	154
9	155
9	156
9	157
9	158
9	159
9	160
9	161
9	162
9	163
9	164
9	165
9	166
9	167
9	168
9	169
9	170
9	171
9	172
9	173
9	174
9	175
9	176
9	177
9	179
9	180
9	181
9	182
9	184
9	185
9	186
9	189
9	190
9	191
9	193
9	195
9	196
9	198
9	199
9	200
9	202
9	203
9	204
9	206
9	208
9	209
9	210
9	212
9	213
9	214
9	215
9	217
9	218
9	219
9	220
9	221
9	222
9	223
9	227
9	228
9	230
9	231
9	232
9	233
9	234
9	235
9	236
9	237
9	238
9	239
9	241
9	242
9	244
9	245
9	246
9	247
9	248
9	249
9	250
9	251
9	252
9	253
9	254
9	255
9	258
9	259
9	260
9	261
9	262
9	263
9	264
9	265
9	266
9	267
9	268
9	269
9	270
9	271
9	272
9	273
9	274
9	275
9	276
9	277
9	279
9	280
9	281
9	285
9	286
9	288
9	289
9	290
9	291
9	292
9	293
9	294
9	295
9	296
9	297
9	298
9	299
9	300
9	301
9	302
9	303
9	305
9	306
9	307
9	308
9	309
9	310
9	311
9	312
9	313
9	314
9	316
9	318
9	319
9	320
9	323
9	331
9	332
9	333
9	334
9	336
9	337
9	338
9	341
9	342
9	344
9	345
9	346
9	347
9	350
9	351
9	354
9	355
9	357
9	358
9	361
9	363
9	364
9	365
9	366
9	367
9	368
9	369
9	371
9	372
9	375
9	376
9	377
9	378
9	379
9	381
9	382
9	384
9	385
9	387
9	388
9	389
9	390
9	391
9	392
9	394
9	395
9	396
9	397
9	398
9	399
9	401
9	402
9	406
9	408
9	409
9	410
9	411
9	412
9	413
9	414
9	415
9	416
9	418
9	419
9	421
9	422
9	423
9	424
9	425
9	426
9	427
9	428
9	430
9	432
9	433
9	434
9	435
9	436
9	437
9	438
9	439
9	440
9	442
9	443
9	444
9	445
9	447
9	448
9	449
9	453
9	456
9	457
9	458
9	459
9	460
9	463
9	464
9	465
9	467
9	468
9	469
9	470
9	471
9	472
9	473
9	474
9	475
9	476
9	477
9	478
9	480
9	482
9	485
9	486
9	487
9	488
9	489
9	490
10	1
10	2
10	3
10	5
10	7
10	8
10	9
10	10
10	11
10	12
10	13
10	14
10	15
10	16
10	17
10	18
10	19
10	21
10	23
10	24
10	25
10	26
10	27
10	28
10	29
10	30
10	31
10	32
